Name,Website,Office,State,Campaign Facebook,Campaign Twitter,Personal Facebook,Personal Twitter,Email address,Direct Mail
Antonia Eliason,,U.S. House,Mississippi,https://www.facebook.com/Antonia4MS1/,https://www.twitter.com/Antonia4MS1,,https://www.twitter.com/AntoniaEliason,antonia4ms1@gmail.com,mailto:antonia4ms1@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Candace Valenzuela,https://candacefor24.com/,U.S. House,Texas,https://www.facebook.com/candaceruns,https://www.twitter.com/candacefor24,https://www.facebook.com/candace.valenzuela,,info@candacefor24.com,mailto:info@candacefor24.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kim Olson,https://kimforcongress.org/,U.S. House,Texas,https://www.facebook.com/KimforCongress/,https://www.twitter.com/KimOlsonTx,https://www.facebook.com/kimontheranch,,,
Gina Ortiz Jones,https://ginaortizjones.com,U.S. House,Texas,https://www.facebook.com/Gina-Ortiz-Jones-1082522201878539/,https://www.twitter.com/GinaOrtizJones,https://www.facebook.com/profile.php?id=927629,,info@ginaortizjones.com,mailto:info@ginaortizjones.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Carol Iannuzzi,https://carol2020.com/,U.S. House,Texas,https://www.facebook.com/caroltx26/,https://www.twitter.com/caroltx26,https://www.facebook.com/carol.iannuzzi.73,https://www.twitter.com/IannuzziCarol,carol@carol2020.com,mailto:carol@carol2020.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Wendy Davis (Texas),https://www.wendydavisforcongress.com/,U.S. House,Texas,https://www.facebook.com/wendydavistexas/,https://www.twitter.com/wendydavis,https://www.facebook.com/profile.php?id=100006177436133,,info@wendydavisforcongress.com,mailto:info@wendydavisforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Ricardo De La Fuente,https://ricardoforcongress.com/,U.S. House,Texas,https://www.facebook.com/Ricardo4Congress/,https://www.twitter.com/Ricky4Congress,https://www.facebook.com/RicardoDLF,,,
Rick Kennedy,https://www.rickkennedyforcongress.com/,U.S. House,Texas,https://www.facebook.com/RickKennedyforCongress/,https://www.twitter.com/RickKennedyTX17,,,,
David Jaramillo,https://jaramilloforcongress.com/,U.S. House,Texas,https://www.facebook.com/DavidJaramilloforCongress/,https://www.twitter.com/JaramilloForTX,https://www.facebook.com/jaramilloforcongress,,,
Sri Preston Kulkarni,https://www.kulkarniforcongress.com/,U.S. House,Texas,https://www.facebook.com/SriforCongress/,https://www.twitter.com/SriPKulkarni,https://www.facebook.com/sri.kulkarni,,info@sri2020.com,mailto:info@sri2020.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
David Price,https://priceforcongress.com/,U.S. House,North Carolina,http://www.facebook.com/pages/David-Price/8338225975,,https://www.facebook.com/RepDavidEPrice/,https://www.twitter.com/RepDavidEPrice,,
Tom Watson (Texas congressional candidate),https://tomwatsonforuscongress.com/,U.S. House,Texas,https://www.facebook.com/TomWatsonTX19/,https://www.twitter.com/tomwatsontx19,,,,
Gus Trujillo,,U.S. House,Texas,https://www.facebook.com/GusTrujilloForCongress/,https://www.twitter.com/GusForTX,https://www.facebook.com/GusLTrujillo,,info@gustrujillo.com,mailto:info@gustrujillo.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Adrienne Bell,https://www.voteforbell.com/,U.S. House,Texas,https://www.facebook.com/adrbelltx/,https://www.twitter.com/AdrBell,,,,
Greg Sagan,https://gregsaganforcongress.org/,U.S. House,Texas,https://www.facebook.com/gregsagan2018/,https://www.twitter.com/gtsagan,https://www.facebook.com/greg.sagan.1,,info@gregsaganforcongress.org,mailto:info@gregsaganforcongress.org?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Lisa Welch,https://www.lisawelch.org/,U.S. House,Texas,https://www.facebook.com/WelchForAll/,https://www.twitter.com/Welch_tx,,,,
Mike Siegel,https://www.siegelfortexas.org/,U.S. House,Texas,https://www.facebook.com/siegelfortexas/,https://www.twitter.com/SiegelForTexas,,,briana@siegelfortexas.org,mailto:briana@siegelfortexas.org?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Pritesh Gandhi,https://www.gandhifortexas.com/,U.S. House,Texas,https://www.facebook.com/PriteshGandhiMD/,https://www.twitter.com/priteshgandhimd,https://www.facebook.com/priteshgandhi,,info@gandhifortexas.com,mailto:info@gandhifortexas.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Veronica Escobar,https://veronicaescobar.com/,U.S. House,Texas,,https://www.twitter.com/vgescobar,https://www.facebook.com/veronica.escobar.3998,https://www.twitter.com/RepEscobar,info@veronicaescobar.com,mailto:info@veronicaescobar.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Lizzie Pannill Fletcher,https://www.lizziefletcher.com/,U.S. House,Texas,https://www.facebook.com/LizzieForCongress,https://www.twitter.com/Lizzie4Congress,https://www.facebook.com/lizzie.pannillfletcher/,https://www.twitter.com/RepFletcher,info@lizziefletcher.com,mailto:info@lizziefletcher.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
John Yarmuth,https://www.yarmuthforcongress.com,U.S. House,Kentucky,https://www.facebook.com/YarmuthForCongress/,,https://www.facebook.com/RepJohnYarmuth/,https://www.twitter.com/RepJohnYarmuth,campaign@yarmuthforcongress.com,mailto:campaign@yarmuthforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Stephen Daniel,https://stephendaniel.com/,U.S. House,Texas,https://www.facebook.com/StephenDanielforCongress/,https://www.twitter.com/stephendaniel,https://www.facebook.com/dallaslawyer,,,
Vicente Gonzalez Jr.,http://www.vicentegonzalez.com/,U.S. House,Texas,https://www.facebook.com/votevicente,https://www.twitter.com/VoteVicente,https://www.facebook.com/USCongressmanVicenteGonzalez/,https://www.twitter.com/RepGonzalez,vgonzalezforcongress@gmail.com,mailto:vgonzalezforcongress@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Joaquin Castro,http://www.castroforcongress.com/,U.S. House,Texas,http://www.facebook.com/JoaquinCastroforCongress,https://www.twitter.com/Castro4Congress,https://www.facebook.com/joaquin.castro.142,https://www.twitter.com/JoaquinCastrotx,Joaquin@Castroforcongress.com,mailto:Joaquin@Castroforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Bennie Thompson,http://benniethompson.com,U.S. House,Mississippi,,,https://www.facebook.com/CongressmanBennieGThompson/,https://www.twitter.com/BennieGThompson,bennie@thompsonforcongress.net,mailto:bennie@thompsonforcongress.net?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Elizabeth Hernandez (Texas),https://lizfortx8.com/,U.S. House,Texas,https://www.facebook.com/LizForTX8,https://www.twitter.com/LizForTX8,,,,
Sheila Jackson Lee,http://www.sheilajacksonlee18.com/,U.S. House,Texas,https://www.facebook.com/SheilaJacksonLeefor18/,https://www.twitter.com/sjl4hrc,https://www.facebook.com/sheilajacksonlee18,https://www.twitter.com/JacksonLeeTX18,info@sheilajacksonlee18.com,mailto:info@sheilajacksonlee18.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Al Green (Texas),https://algreen.org/,U.S. House,Texas,http://www.facebook.com/pages/Congressman-Al-Green/224027854297805,https://www.twitter.com/RepAlGreenTX,https://www.facebook.com/repalgreen/,https://www.twitter.com/RepAlGreen,,
